hour,day_of_week,road_type,distance,is_peak_hour,congestion_level,travel_time
10,5,0,0.6057357166913659,0,0.2950840563109458,-0.139839624928761
7,4,0,49.22595546280807,1,0.8198152171051483,141.94048960366197
9,3,0,4.257185997936395,1,0.9001605850278028,14.954073243504617
6,2,0,4.966285874267015,0,0.49623531451709135,7.295104163195571
2,5,1,6.651315649403076,0,0.07444917644935886,8.202204469446635
2,5,2,49.44326257807185,0,0.0928531832542009,85.7273245649228
17,2,2,37.35985481710166,1,0.6572356168774436,144.53178129988498
4,2,0,20.729297932294536,0,0.12621429230428247,24.52005947364949
11,5,2,49.35866785788164,0,0.18220937785307897,93.47045401534538
11,3,1,28.23821629342895,0,0.31015103607353783,50.89690056147521
18,3,0,40.447426471246445,1,0.9653286427573802,127.45148771188296
5,0,0,4.241501381194063,0,0.19898917143664446,5.395368669152753
1,3,0,46.99660757484673,0,0.1927016018467683,60.06740236157148
11,1,2,47.64975391653635,0,0.32132279851122664,105.34712045461512
18,4,0,43.24533849866089,1,1.0,142.33139477581622
4,3,0,8.471568927034543,0,0.22495444130873252,9.536470685856026
11,2,2,0.6628081764859062,0,0.2806006474131126,-0.2943593887970928
16,3,1,44.97493340642647,0,0.4916275182718307,93.85862242260535
16,0,2,15.702454819953715,0,0.39406805048100413,38.74345361563245
9,6,1,18.46945165095045,1,0.5298578631390074,50.38564008255425
22,4,1,23.780876573166328,0,0.17091395080883748,34.86630561549715
16,4,1,16.223443573750767,0,0.4405260809619427,32.07776862341921
14,2,0,29.942034719420608,0,0.640736154093076,59.20837422137738
11,4,1,20.469513624967213,0,0.3045952945631779,37.184522942009416
15,1,0,36.72128834762176,0,0.5354367630049859,65.79853057809902
23,4,2,2.0793375289162874,0,0.1381705571701191,3.610078521519692
18,5,1,10.650421823643937,1,0.6144619300759973,31.9147470158065
7,2,0,45.776929360464834,1,0.7211184134709012,122.94763104585455
20,4,0,2.740143160249062,0,0.41896079640319506,4.542840807327428
16,3,1,24.134838236698037,0,0.31667103937644986,43.11430893422848
22,0,1,9.479452455430188,0,0.1478666700416542,12.178493059063092
4,5,1,39.05526508868862,0,0.0761030458525301,50.82419060135265
21,5,0,26.225762695666166,0,0.3212498381497563,36.9491438801546
15,3,0,36.076062478534496,0,0.4151943027703079,58.341536102568575
5,6,1,41.55959692261897,0,0.10011856423151744,56.229377978650405
7,5,2,37.678954693446514,1,0.4098925564183647,120.60586820355371
17,1,0,20.75295983432262,1,0.9949833612623004,67.7894512058885
11,1,0,23.027914137531965,0,0.4609470000097621,39.699464851331754
14,0,2,32.92275881022321,0,0.3761065468758372,76.07223363607399
8,0,2,37.533937554806094,1,0.6745981852881165,145.62049389592002
12,0,2,18.92103959276052,0,0.36358630533653796,44.478930446702954
14,0,0,39.02093328731847,0,0.5803308595389299,74.76733666278554
9,4,2,0.7441209917299867,1,0.7132029878225253,4.448939746386539
15,5,2,45.64847166000864,0,0.24409638185039104,93.98998095792562
6,3,0,29.990193204550437,0,0.5224325689089905,54.71395236625886
16,1,0,28.497942477599363,0,0.4003785696419378,44.694805585980916
22,4,0,28.278180392133034,0,0.13827896104197118,33.860197398154455
20,0,2,2.475862989923294,0,0.24234431858371255,4.966468789817879
21,2,1,47.496200338050976,0,0.463235873485003,98.35366752503913
6,2,1,38.323784579364,0,0.44900681715758706,77.28918748688005
13,3,0,35.930623240875605,0,0.7161477122465895,72.79202931946499
14,1,2,35.20543538990813,0,0.4141360765534075,86.36435233701681
20,6,2,27.410250343094493,0,0.2749714235844012,56.083949056774046
6,1,2,31.32265781844395,0,0.30200728575096103,66.35879530807352
8,3,0,46.25836471760569,1,0.800233338633573,130.7288828450305
18,6,1,18.34613050100835,1,0.6540657815750264,57.940604824470924
15,0,2,30.08508198100772,0,0.29361322047193894,64.266863137305
7,0,1,19.823819871721483,1,0.897763846974369,73.67109568394159
17,5,1,6.377626456228241,1,0.522068725904541,16.937410663293175
22,1,2,7.653300606988284,0,0.08108934784380178,11.130261411736614
17,1,0,3.6997143631901,1,1.0,13.240905507020255
19,1,1,19.80275392486294,1,0.8003215693889411,68.57593221527927
6,6,1,17.78541534494195,0,0.2587196771339261,29.60668631343146
2,0,1,6.626580685045694,0,0.16879062350194043,9.719080736713947
17,2,1,22.729993107386008,1,0.9305872893178195,85.20144601434278
9,3,1,11.04528427850144,1,0.7220384516389695,33.997702159726714
6,3,2,5.509659135519912,0,0.26229360940272856,12.91952887607556
16,4,0,16.435315907014008,0,0.45717431860357055,26.305514807630523
13,4,1,33.87572006607771,0,0.4616123983635107,70.16593840272382
23,2,0,2.3437943878146985,0,0.21228897688436837,2.7487052292636265
2,1,0,34.462466474181966,0,0.16082973353401359,43.504770243999744
11,2,2,7.564282707232819,0,0.2841352904412217,16.91155249640287
12,6,0,45.47841202611601,0,0.4637445011944719,75.39530859210419
1,6,0,5.328964516827677,0,0.1670220438721794,5.029204198230909
2,4,0,9.97367744733703,0,0.15374076077705573,13.417334193849129
4,5,0,11.7674366290579,0,0.13143781381363853,12.84308475469535
10,4,1,33.3430649531366,0,0.4788197489886002,67.97578556601299
7,3,2,40.65041571612407,1,0.708722826827282,163.7655304640163
22,6,2,26.712262197861044,0,0.10715777831000704,46.475747064129685
22,2,2,37.33585738459273,0,0.15484231093384376,69.79188122384744
11,0,0,44.42951717709114,0,0.39950419797539544,70.6773366040117
6,4,0,30.726226333295173,0,0.45303135930504385,49.722350070299385
14,3,1,15.867191623736531,0,0.48087958962661015,32.7492618304252
23,1,0,8.07862681137696,0,0.2023469008141993,12.28598133919679
16,2,0,29.641196396186135,0,0.3773226200767655,45.89703541628136
3,4,2,41.90366561613181,0,0.09981376243729126,72.82577799389689
21,0,0,9.923136815030364,0,0.5745580330656679,20.410390980149465
12,4,2,49.9741695981491,0,0.4492956790726484,126.43094646667937
17,0,2,6.791262894330662,1,0.6493699439372472,24.208655012894926
0,2,2,2.4350519853088204,0,0.11635946449234705,4.528385452612969
15,5,0,34.45376317979019,0,0.33127382481963125,51.40602011897254
12,0,0,18.570271498563,0,0.6498901732879565,38.430365317006974
9,0,1,33.686480524964125,1,0.7832178442922246,115.67981025358831
11,3,2,9.459513867572024,0,0.3101809435095238,21.759519210742184
1,5,1,9.745793171154954,0,0.09318371104628742,12.925250121889697
22,2,0,25.366083496190015,0,0.20608255656809127,32.997621093349856
2,4,0,47.29090668678807,0,0.13298646510708628,57.837939312226254
9,5,0,19.082354836402068,1,0.5772841248099368,45.41140820204427
1,1,1,4.108662292497543,0,0.11552732189415497,4.974971603659476
22,2,0,36.9910761303107,0,0.1378750029434679,43.74959091211745
12,5,0,46.15011928708404,0,0.38347278292505427,73.64913227012009
12,2,0,18.47865041974592,0,0.7052393384598468,37.47549687601555
17,1,1,23.124949777019044,1,0.7246538170415149,76.99703649236156
2,4,1,47.59734965247169,0,0.14987633649020343,71.76423591520722
6,6,0,37.52807968682863,0,0.40667490717027505,59.16314464434752
13,3,2,33.62192216514148,0,0.4095523667485577,81.81027731657531
19,5,1,6.859742345646363,1,0.5533184239102459,19.961525822381933
16,4,1,29.27514882136653,0,0.3447931538370316,53.00996417003671
20,1,2,43.07277535256987,0,0.29150735240161224,92.18505210208565
11,4,1,36.46261822492033,0,0.3291227440458554,67.15128069928494
15,2,2,6.249970784448501,0,0.28481479624454453,12.327671590367807
23,3,2,33.729720899641606,0,0.14485162487675476,62.97634437576762
11,0,2,40.337496230446426,0,0.3446319422637496,91.46610713198129
14,5,2,19.39209830661538,0,0.23772724285559124,39.863633955662046
9,4,2,37.8276571445775,1,0.5506722758552329,136.2200236150899
6,0,1,35.7563916251535,0,0.41414239627161475,69.73839000653243
19,3,0,16.95763484624461,1,0.904965104807249,51.341718253393445
4,6,2,37.243183484870855,0,0.06885180283850817,62.54295956604889
0,0,1,32.16167640123255,0,0.16099309020320082,46.77299070370379
16,4,0,15.94473969085803,0,0.54885825879452,28.848883393207565
2,1,0,27.03738211686064,0,0.21794277384426217,35.65635159947709
12,5,1,23.115875538418784,0,0.3571184103887049,44.210844114046054
13,2,0,3.002306444825006,0,0.5509108227073086,6.101096319068228
23,6,0,34.307746424029915,0,0.15802651052401315,43.943467454920565
17,2,2,7.250408733597267,1,0.7479382853156604,28.670492633067493
3,5,2,12.49207921071808,0,0.10444949439048815,21.62492252466283
17,0,1,47.933228716698316,1,0.9650928428022534,181.44080731077702
4,2,2,11.922115259366553,0,0.12911065363101343,22.883143742731104
15,5,0,19.897144558036796,0,0.3502969533643023,30.902481920327105
0,5,0,48.01568055119786,0,0.15803174332386186,59.57717789035965
20,2,2,37.639450496380014,0,0.28309134117243445,80.49738892146912
13,1,1,34.18575473254172,0,0.4340680193125538,69.42988112060277
14,0,1,41.131578328360526,0,0.482108501925285,86.99995051018776
8,1,2,3.4395920033068648,1,0.500096958836293,12.333925671286131
14,1,1,44.41341932209363,0,0.4976212417835857,94.2699288047456
16,3,1,12.985786053841219,0,0.34397956010853226,24.828693316049577
23,0,0,8.102506258045377,0,0.169290935086539,9.916673536134828
3,6,2,41.560779323464665,0,0.07000867245700672,70.8629864186574
11,1,2,14.37909344355102,0,0.24008155303583356,30.990449652443864
4,4,0,12.30870433137201,0,0.2313223446316542,16.019303166332218
4,2,0,39.64805667686519,0,0.21530117887453848,52.349768956777794
10,0,2,3.258394177389148,0,0.33345313073762123,8.344000933496567
5,3,2,4.27018607424145,0,0.08103767067228139,8.758473404311374
6,1,0,40.743023256473336,0,0.5647446998603782,76.2921944621053
23,4,1,21.234228787334434,0,0.17476665826744503,33.53787706169669
13,2,0,42.39546332379238,0,0.5769145568478178,77.51355335170898
23,2,1,39.57261620372814,0,0.1499047165208039,57.99927784379877
10,6,2,28.101477346745643,0,0.25597222003516895,56.50125934947291
12,4,2,37.60287444568846,0,0.42462440852119276,93.05012613145381
1,0,2,7.588325106680697,0,0.15227900933877025,15.63459516643271
6,2,2,9.924050904083492,0,0.3305764489525218,22.92168144785343
19,2,2,42.21016373228269,1,0.6993325110965657,169.60366859556584
3,2,0,17.393021255145197,0,0.21657418754304988,24.13979868394891
7,5,2,0.74522792826916,1,0.37075758772875084,3.712315163386127
19,1,2,47.690830552381506,1,0.6097200957004865,176.5536339622906
21,1,2,35.7352440315495,0,0.2623991818724519,76.50392745885469
20,2,2,42.34643806017453,0,0.2646485946721882,89.4378122285453
18,3,1,45.68095745671467,1,0.921672698831297,167.83202501291728
12,5,2,31.74606251428313,0,0.2713746692328123,67.03171213671098
13,2,1,25.402656865818305,0,0.4943693250591583,52.357444874701365
9,0,1,7.9656854374189345,1,0.7346406465683215,24.392589322093706
10,6,2,9.831654656654516,0,0.19521941488248123,19.13674270037915
1,6,1,22.805615121652192,0,0.13752430165354326,31.269866500373656
8,5,2,3.801371745856753,1,0.42055074719036145,10.772194641830087
16,3,1,39.44390021213868,0,0.3768273772707204,72.33720928532976
2,0,0,28.142248197077244,0,0.21017622150865273,37.26715944678801
23,4,2,46.338899560499215,0,0.14175830706889478,82.61173758632414
5,4,2,31.423891048622995,0,0.15874518706547058,58.71511257779714
4,1,1,48.62336214714925,0,0.14637083101179732,71.84306270709767
4,5,0,14.298073823716111,0,0.0924921944661487,17.18204873714054
21,1,2,17.820707048264875,0,0.36289659769062665,42.17106072184823
14,1,1,21.454459727554692,0,0.5412571136047286,48.114928673417815
22,5,1,15.119217103329282,0,0.07381703201653936,21.42556028941588
16,6,2,39.88491621230709,0,0.2319553796033425,81.8409623805782
8,4,1,26.909545406364824,1,0.6416297147933129,81.14257226096981
2,5,2,23.028256795119063,0,0.11118154618505167,39.85157116683813
19,0,0,23.08984026169975,1,1.0,73.80511511872054
16,3,0,40.814606773689874,0,0.39168851780547703,66.39755236981563
9,1,0,12.430747443655541,1,0.7551614449405576,33.782252451967935
2,6,0,16.38570622564283,0,0.10769049325925877,19.690419586274842
17,4,1,46.512827197728356,1,0.7774385166152005,157.00913351016152
17,1,1,20.164359242020154,1,0.8307870595374549,70.62714008567997
16,6,1,49.784747232966446,0,0.21153209832326905,80.50260448168031
23,2,2,22.149057433610817,0,0.13335661397502016,39.315897146900916
2,3,0,21.417114222030786,0,0.17886663269540562,25.74475833558232
2,0,2,29.875069724234333,0,0.08438592345572099,51.06819117969964
5,1,0,42.41064076714013,0,0.12462222777196702,50.477510025695814
12,2,2,36.10438658963686,0,0.3473072001855762,80.39925657525492
23,2,1,38.20163891741178,0,0.1326968184066472,55.54449055126018
14,6,1,48.85583679158755,0,0.28851930941119347,83.47652442324411
8,3,1,39.91869148757761,1,0.697742930158252,126.04253998543695
3,4,2,23.62829430013273,0,0.15200196654841636,42.39872946474687
13,4,1,33.00575541718388,0,0.5038193158997211,70.15666841169921
4,1,1,41.60865406048339,0,0.10106388603732532,57.099749346444156
1,1,0,8.888938379143404,0,0.19766201608123482,12.83737115814083
10,4,2,17.70675063362682,0,0.3865201975899087,40.38216597228354
8,0,2,30.43647652300853,1,0.5219676440161455,107.15820922295785
23,0,1,19.31284739372602,0,0.1460257868686353,28.676952351551538
2,2,2,3.1775594644517575,0,0.1076264163556922,6.950104272883172
8,3,1,47.04543509676782,1,0.6143226447657499,142.15408444342378
2,0,2,27.222740528582566,0,0.10015583321549029,47.44371969018078
1,1,0,31.917759354593844,0,0.16091830258230816,40.00798874253262
11,6,2,36.112409038283765,0,0.26212056611275625,74.35544446425351
9,0,1,2.30070184135197,1,0.660916858610896,6.176295257430154
8,3,2,9.499802910363695,1,0.6405503967393686,37.974997443488874
14,1,2,45.2230546000663,0,0.4003699194914225,107.28123395728032
7,3,0,39.467652233137414,1,0.7232675558056508,108.93431238399398
4,4,2,3.770759623301401,0,0.13255642231522305,8.07333776282416
10,3,0,39.49026772258532,0,0.5600778546536136,73.08688855454983
1,3,0,45.03879891921704,0,0.17347262266960203,58.087748033754345
23,3,0,8.768867498271451,0,0.1426729615270847,10.502689124310596
14,1,1,3.6007374812728177,0,0.5536255828305984,8.962611467654098
5,3,0,43.21997351599418,0,0.12228690708077641,50.047749651442516
7,3,2,30.238920173782176,1,0.601497753475953,110.90369602883622
4,6,2,49.5047953012013,0,0.05831763793831709,80.59810523436637
15,6,0,35.41040419658722,0,0.39900039052000863,57.64003728765596
17,5,0,25.79895819122605,1,0.8361381154607964,75.74151409239568
5,5,0,12.656358052052969,0,0.1672718316957195,16.757661155920303
4,6,1,35.138745737630444,0,0.08083154280881205,48.70830737331347
15,2,0,4.305502190627232,0,0.5104716639562094,7.518766790419295
12,1,0,21.075240920775073,0,0.6213660018629585,41.09994311796767
4,5,0,17.659705202222234,0,0.11745959274572314,20.006011903554665
12,3,0,30.344928912645774,0,0.6733708923964855,61.9765445115102
16,0,0,11.486684809728708,0,0.550715430939315,22.475269606443405
17,3,2,8.565044635022796,1,0.7646782109822938,34.83328098781926
7,0,2,7.903095955618736,1,0.6698440977233522,31.296193341244532
12,6,2,15.871264106120321,0,0.28645829065661865,34.64554292389859
18,6,1,43.24168309074994,1,0.6024108820378844,126.92935150760401
2,4,1,20.16256001297707,0,0.11150092084928709,27.553861756748233
23,4,2,44.61817223315495,0,0.14902377398874705,80.83501388717593
7,6,0,37.495064960614044,1,0.7185226597492104,101.01383221908661
1,6,0,35.9127419114957,0,0.15672852487870692,46.24627146754222
7,1,1,38.51487224748483,1,0.6084515172143332,114.82431912585236
12,1,1,25.438582275079806,0,0.44902914032489427,49.60388825777863
12,6,0,13.81881014596566,0,0.4075953595040553,23.762199574621597
0,4,1,9.342706063203101,0,0.12590303758196955,13.349393444087486
5,1,0,25.097454451141477,0,0.21521842103424993,35.13068061993332
23,6,2,19.09033994749337,0,0.06303515266254199,32.978643163147076
18,0,1,33.06271206127865,1,0.8758461028317792,117.59245439281877
15,0,2,17.780832120598696,0,0.3505028532455306,41.34926833771765
7,2,1,3.32879428541075,1,0.8210854702304677,12.122929515832329
0,1,2,19.2714719692439,0,0.12862517920619623,32.501921647099444
15,1,2,44.28113349772513,0,0.3151691549548649,99.4644972584504
8,2,1,35.46304249222192,1,0.6601063644368675,111.52899957226428
12,3,1,19.605878885365247,0,0.4521667973481226,41.48176310956951
10,0,2,10.919184916937843,0,0.25206976327727104,20.825249536949553
12,3,2,28.526894819235913,0,0.3903940173174372,67.6684329726159
20,5,0,46.79487425370465,0,0.2548142216635242,63.33218596429288
9,2,2,29.217397969240896,1,0.540683476029037,104.28895548476414
3,5,1,44.5245419670165,0,0.12129074201746355,63.006137068542195
5,6,0,35.42888166204149,0,0.13161269830256916,44.03526420856192
6,5,0,6.449336102726728,0,0.3779085200575946,11.205157597540595
4,1,2,35.29395406224295,0,0.10253537667848481,61.07148039831319
10,3,0,30.50745321969756,0,0.5223742222449433,52.907526036812314
12,1,1,18.343997990223265,0,0.5517318345174379,40.58060536696216
18,6,1,47.70057081383188,1,0.6278676682177037,145.22821256692484
22,2,2,16.822936768235255,0,0.11633652371426154,29.18542835402641
9,4,0,4.668540398813416,1,0.7882057148128646,12.185484313890028
9,1,2,12.758268436031615,1,0.6758573376605286,49.61136484521178
10,5,2,22.098830778693856,0,0.2526790888005904,46.156759177949205
20,6,2,44.546662366490175,0,0.2523233550939854,92.75396299802664
6,5,0,1.921340333547495,0,0.4035992993721562,4.571071170562751
17,3,1,39.970531508061065,1,0.9641217422981574,150.8315348379666
3,3,1,14.198308592223304,0,0.1287491162400258,21.15508772334807
1,2,0,30.321779611822837,0,0.12516102745628632,37.619329286573745
13,3,2,19.236879954327886,0,0.4688099114171406,49.57268617715709
12,0,1,13.55910479637998,0,0.47167544789288696,28.364281587824564
11,1,2,25.61733063261719,0,0.3958658564886137,60.91637927944911
6,6,1,19.0365283541174,0,0.3140388687344098,35.14095541156074
1,6,2,19.965810653483306,0,0.07530363929960457,33.58816053441972
12,5,2,8.471481217028575,0,0.2896959989381027,17.81994205871922
13,0,2,7.537524312672226,0,0.46818770825388994,19.233301842859976
16,2,1,13.429340504645422,0,0.32365164214727127,22.15204989162413
8,5,2,29.627179850622415,1,0.4562364126388334,98.42067403881765
16,0,1,12.034055587975757,0,0.3605658835395047,20.650578791110874
7,6,1,38.78024202237029,1,0.4406628454727571,100.15243007139902
